index,MMSI,Lat,Lon
300,319498000,28.43875,-94.67775
301,319498000,28.43875,-94.67775
302,319498000,28.43875,-94.67775
303,319498000,28.43875,-94.67775
304,319498000,28.43875,-94.67775
305,319498000,28.43875,-94.67775
306,319498000,28.43875,-94.67775
307,319498000,28.43875,-94.67775
308,319498000,28.43875,-94.67775
309,319498000,28.43875,-94.67775
310,319498000,28.43875,-94.67775
311,319498000,28.43875,-94.67775
312,319498000,28.43875,-94.67775
313,319498000,28.43875,-94.67775
314,319498000,28.43875,-94.67775
315,319498000,28.43578,-94.677
316,319498000,28.43344222,-94.67654889
317,319498000,28.43110444,-94.67609778
318,319498000,28.42876667,-94.67564667
319,319498000,28.42642889,-94.67519556
320,319498000,28.42409111,-94.67474444
321,319498000,28.42175333,-94.67429333
322,319498000,28.41941556,-94.67384222
323,319498000,28.41707778,-94.67339111
324,319498000,28.41474,-94.67294
325,319498000,28.41201,-94.67381
326,319498000,28.40952,-94.67529
327,319498000,28.40739,-94.67715
328,319498000,28.40497,-94.6796
329,319498000,28.404075,-94.680965
330,319498000,28.40318,-94.68233
331,319498000,28.40192,-94.68496
332,319498000,28.4011,-94.68786
333,319498000,28.40071,-94.69127
334,319498000,28.40068,-94.69433
335,319498000,28.4007,-94.69744
336,319498000,28.40079,-94.69956
337,319498000,28.40088,-94.70168
338,319498000,28.40115,-94.70428
339,319498000,28.40142,-94.70688
340,319498000,28.40187,-94.7108
341,319498000,28.40225,-94.71394
342,319498000,28.40245,-94.715715
343,319498000,28.40265,-94.71749
344,319498000,28.40333,-94.72024
345,319498000,28.40454,-94.72297
346,319498000,28.40634,-94.72565
347,319498000,28.40864,-94.72797
348,319498000,28.41101,-94.72954
349,319498000,28.41342,-94.73051
350,319498000,28.415105,-94.730765
351,319498000,28.41679,-94.73102
352,319498000,28.42007,-94.73115
353,319498000,28.42338,-94.73127
354,319498000,28.42523,-94.73133333
355,319498000,28.42708,-94.73139667
356,319498000,28.42893,-94.73146
357,319498000,28.43222,-94.7316
358,319498000,28.43497,-94.73169
359,319498000,28.43772,-94.73178
360,319498000,28.43983,-94.731855
361,319498000,28.44194,-94.73193
362,319498000,28.44462143,-94.73202
363,319498000,28.44730286,-94.73211
364,319498000,28.44998429,-94.7322
365,319498000,28.45266571,-94.73229
366,319498000,28.45534714,-94.73238
367,319498000,28.45802857,-94.73247
368,319498000,28.46071,-94.73256
369,319498000,28.46348,-94.732055
370,319498000,28.46625,-94.73155
371,319498000,28.46755,-94.7309
372,319498000,28.46885,-94.73025
373,319498000,28.47233,-94.72786
374,319498000,28.47406333,-94.726185
375,319498000,28.47579667,-94.72451
376,319498000,28.47753,-94.722835
377,319498000,28.47926333,-94.72116
378,319498000,28.48099667,-94.719485
379,319498000,28.48273,-94.71781
380,319498000,28.48468,-94.71504
381,319498000,28.485915,-94.713225
382,319498000,28.48715,-94.71141
383,319498000,28.48873,-94.70912
384,319498000,28.49027,-94.7069
385,319498000,28.49179,-94.70475
386,319498000,28.49333,-94.70253
387,319498000,28.49493,-94.7002
388,319498000,28.49591,-94.698755
389,319498000,28.49689,-94.69731
390,319498000,28.49838,-94.69519
391,319498000,28.50006,-94.69271
392,319498000,28.50163,-94.69041
393,319498000,28.50378,-94.68729
394,319498000,28.50537,-94.685
395,319498000,28.50689,-94.68277
396,319498000,28.507785,-94.68148
397,319498000,28.50868,-94.68019
398,319498000,28.51091,-94.67687
399,319498000,28.51261,-94.6744
400,319498000,28.51432,-94.67186
401,319498000,28.515555,-94.670045
402,319498000,28.51679,-94.66823
403,319498000,28.51844,-94.66585
404,319498000,28.52002,-94.66357
405,319498000,28.52154,-94.66129
406,319498000,28.52297,-94.65912
407,319498000,28.52496,-94.65671
408,319498000,28.52658,-94.655765
409,319498000,28.5282,-94.65482
410,319498000,28.52982,-94.653875
411,319498000,28.53144,-94.65293
412,319498000,28.53395,-94.65211
413,319498000,28.53708,-94.65114
414,319498000,28.53917,-94.65051
415,319498000,28.54126,-94.64988
416,319498000,28.54335,-94.64925
417,319498000,28.54603,-94.64844
418,319498000,28.54871,-94.64763
419,319498000,28.55139,-94.64682
420,319498000,28.55407,-94.64601
421,319498000,28.55675,-94.6452
422,319498000,28.55943,-94.64439
423,319498000,28.56198,-94.6436
424,319498000,28.56391667,-94.64298
425,319498000,28.56585333,-94.64236
426,319498000,28.56779,-94.64174
427,319498000,28.57079,-94.64081
428,319498000,28.57347,-94.64002
429,319498000,28.57558,-94.63937
430,319498000,28.57769,-94.63872
431,319498000,28.58013,-94.637985
432,319498000,28.58257,-94.63725
433,319498000,28.584595,-94.636705
434,319498000,28.58662,-94.63616
435,319498000,28.58983,-94.63497
436,319498000,28.592146,-94.634236
437,319498000,28.594462,-94.633502
438,319498000,28.596778,-94.632768
439,319498000,28.599094,-94.632034
440,319498000,28.60141,-94.6313
441,319498000,28.604715,-94.630245
442,319498000,28.60802,-94.62919
443,319498000,28.60942,-94.628745
444,319498000,28.61082,-94.6283
445,319498000,28.61331,-94.62753
446,319498000,28.61705,-94.62633
447,319498000,28.61953,-94.62556
448,319498000,28.62225,-94.62474
449,319498000,28.62471,-94.6239625
450,319498000,28.62717,-94.623185
451,319498000,28.62963,-94.6224075
452,319498000,28.63209,-94.62163
453,319498000,28.63443333,-94.62088
454,319498000,28.63677667,-94.62013
455,319498000,28.63912,-94.61938
456,319498000,28.63912,-94.61938
457,319498000,28.63912,-94.61938
458,319498000,28.63912,-94.61938
459,319498000,28.63912,-94.61938
460,319498000,28.63912,-94.61938
461,319498000,28.63912,-94.61938
462,319498000,28.63912,-94.61938
463,319498000,28.63912,-94.61938
464,319498000,28.63912,-94.61938
465,319498000,28.63912,-94.61938
466,319498000,28.63912,-94.61938
467,319498000,28.63912,-94.61938
468,319498000,28.63912,-94.61938
469,319498000,28.63912,-94.61938
470,319498000,28.63912,-94.61938
471,319498000,28.63912,-94.61938
472,319498000,28.63912,-94.61938
473,319498000,28.63912,-94.61938
474,319498000,28.63912,-94.61938
475,319498000,28.63912,-94.61938
476,319498000,28.63912,-94.61938
477,319498000,28.63912,-94.61938
478,319498000,28.63912,-94.61938
479,319498000,28.63912,-94.61938
480,319498000,28.63912,-94.61938
481,319498000,28.63912,-94.61938
482,319498000,28.63912,-94.61938
483,319498000,28.63912,-94.61938
484,319498000,28.63912,-94.61938
485,319498000,28.63912,-94.61938
486,319498000,28.63912,-94.61938
487,319498000,28.63912,-94.61938
488,319498000,28.63912,-94.61938
489,319498000,28.63912,-94.61938
490,319498000,28.63912,-94.61938
491,319498000,28.63912,-94.61938
492,319498000,28.63912,-94.61938
493,319498000,28.63912,-94.61938
494,319498000,28.63912,-94.61938
495,319498000,28.63912,-94.61938
496,319498000,28.63912,-94.61938
497,319498000,28.63912,-94.61938
498,319498000,28.63912,-94.61938
499,319498000,28.63912,-94.61938
500,319498000,28.63912,-94.61938
501,319498000,28.63912,-94.61938
502,319498000,28.63912,-94.61938
503,319498000,28.63912,-94.61938
504,319498000,28.63912,-94.61938
505,319498000,28.63912,-94.61938
506,319498000,28.63912,-94.61938
507,319498000,28.63912,-94.61938
508,319498000,28.63912,-94.61938
509,319498000,28.63912,-94.61938
510,319498000,28.63912,-94.61938
511,319498000,28.63912,-94.61938
512,319498000,28.63912,-94.61938
513,319498000,28.63912,-94.61938
514,319498000,28.63912,-94.61938
515,319498000,28.63912,-94.61938
516,319498000,28.63912,-94.61938
517,319498000,28.63912,-94.61938
518,319498000,28.63912,-94.61938
519,319498000,28.63912,-94.61938
520,319498000,28.63912,-94.61938
521,319498000,28.63912,-94.61938
522,319498000,28.63912,-94.61938
523,319498000,28.63912,-94.61938
524,319498000,28.63912,-94.61938
525,319498000,28.63912,-94.61938
526,319498000,28.63912,-94.61938
527,319498000,28.63912,-94.61938
528,319498000,28.63912,-94.61938
529,319498000,28.63912,-94.61938
530,319498000,28.63912,-94.61938
531,319498000,28.63912,-94.61938
532,319498000,28.63912,-94.61938
533,319498000,28.63912,-94.61938
534,319498000,28.63912,-94.61938
535,319498000,28.63912,-94.61938
536,319498000,28.63912,-94.61938
537,319498000,28.63912,-94.61938
538,319498000,28.63912,-94.61938
539,319498000,28.63912,-94.61938
540,319498000,28.63912,-94.61938
541,319498000,28.63912,-94.61938
542,319498000,28.63912,-94.61938
543,319498000,28.63912,-94.61938
544,319498000,28.63912,-94.61938
545,319498000,28.63912,-94.61938
546,319498000,28.63912,-94.61938
547,319498000,28.63912,-94.61938
548,319498000,28.63912,-94.61938
549,319498000,28.63912,-94.61938
550,319498000,28.63912,-94.61938
551,319498000,28.63912,-94.61938
552,319498000,28.63912,-94.61938
553,319498000,28.63912,-94.61938
554,319498000,28.63912,-94.61938
555,319498000,28.63912,-94.61938
556,319498000,28.63912,-94.61938
557,319498000,28.63912,-94.61938
558,319498000,28.63912,-94.61938
559,319498000,28.63912,-94.61938
560,319498000,28.63912,-94.61938
561,319498000,28.63912,-94.61938
562,319498000,28.63912,-94.61938
563,319498000,28.63912,-94.61938
564,319498000,28.63912,-94.61938
565,319498000,28.63912,-94.61938
566,319498000,28.63912,-94.61938
567,319498000,28.63912,-94.61938
568,319498000,28.63912,-94.61938
569,319498000,28.63912,-94.61938
570,319498000,28.63912,-94.61938
571,319498000,28.63912,-94.61938
572,319498000,28.63912,-94.61938
573,319498000,28.63912,-94.61938
574,319498000,28.63912,-94.61938
575,319498000,28.63912,-94.61938
576,319498000,28.63912,-94.61938
577,319498000,28.63912,-94.61938
578,319498000,28.63912,-94.61938
579,319498000,28.63912,-94.61938
580,319498000,28.63912,-94.61938
581,319498000,28.63912,-94.61938
582,319498000,28.63912,-94.61938
583,319498000,28.63912,-94.61938
584,319498000,28.63912,-94.61938
585,319498000,28.63912,-94.61938
586,319498000,28.63912,-94.61938
587,319498000,28.63912,-94.61938
588,319498000,28.63912,-94.61938
589,319498000,28.63912,-94.61938
590,319498000,28.63912,-94.61938
591,319498000,28.63912,-94.61938
592,319498000,28.63912,-94.61938
593,319498000,28.63912,-94.61938
594,319498000,28.63912,-94.61938
595,319498000,28.63912,-94.61938
596,319498000,28.63912,-94.61938
597,319498000,28.63912,-94.61938
598,319498000,28.63912,-94.61938
599,319498000,28.63912,-94.61938
600,319498000,28.63912,-94.61938
601,319498000,28.63912,-94.61938
602,319498000,28.63912,-94.61938
603,319498000,28.63912,-94.61938
604,319498000,28.63912,-94.61938
605,319498000,28.63912,-94.61938
606,319498000,28.63912,-94.61938
607,319498000,28.63912,-94.61938
608,319498000,28.63912,-94.61938
609,319498000,28.63912,-94.61938
610,319498000,28.63912,-94.61938
611,319498000,28.63912,-94.61938
612,319498000,28.63912,-94.61938
613,319498000,28.63912,-94.61938
614,319498000,28.63912,-94.61938
615,319498000,28.63912,-94.61938
616,319498000,28.63912,-94.61938
617,319498000,28.63912,-94.61938
618,319498000,28.63912,-94.61938
619,319498000,28.63912,-94.61938
620,319498000,28.63912,-94.61938
621,319498000,28.63912,-94.61938
622,319498000,28.63912,-94.61938
623,319498000,28.63912,-94.61938
624,319498000,28.63912,-94.61938
625,319498000,28.63912,-94.61938
626,319498000,28.63912,-94.61938
627,319498000,28.63912,-94.61938
628,319498000,28.63912,-94.61938
629,319498000,28.63912,-94.61938
630,319498000,28.63912,-94.61938
631,319498000,28.63912,-94.61938
632,319498000,28.63912,-94.61938
633,319498000,28.63912,-94.61938
634,319498000,28.63912,-94.61938
635,319498000,28.63912,-94.61938
636,319498000,28.63912,-94.61938
637,319498000,28.63912,-94.61938
638,319498000,28.63912,-94.61938
639,319498000,28.63912,-94.61938
640,319498000,28.63912,-94.61938
641,319498000,28.63912,-94.61938
642,319498000,28.63912,-94.61938
643,319498000,28.63912,-94.61938
644,319498000,28.63912,-94.61938
645,319498000,28.63912,-94.61938
646,319498000,28.63912,-94.61938
647,319498000,28.63912,-94.61938
648,319498000,28.63912,-94.61938
649,319498000,28.63912,-94.61938
650,319498000,28.63912,-94.61938
651,319498000,28.63912,-94.61938
652,319498000,28.63912,-94.61938
653,319498000,28.63912,-94.61938
654,319498000,28.63912,-94.61938
655,319498000,28.63912,-94.61938
656,319498000,28.63912,-94.61938
657,319498000,28.63912,-94.61938
658,319498000,28.63912,-94.61938
659,319498000,28.63912,-94.61938
